ControlQ_NoKidsQ1_1,N0to5yrold,N6to11yrold,N12to17yrold,Ep_Q1_l1,Ep_Q1_l2,Ep_Q1_l3,Quota_Childfocus0to5,Quota_Childfocus_6to11,Quota_Childfocus_12to17,Gender,Sibling_order,Parent_gender,Parent_birthyear_MISSING,Parent_birthyear,Eductaion_scale,Household_income,Region_of_residence,Access_smartphone,Access_tablet,Access_TV,Access_PCconsole,Access_other,Wor_presence,Wor_time_w_friends,Wor_WHO5_rested,Wor_WHO5_activityandenergy,Wor_WHO5_interestingdays,Wor_delayed_gratification,Wor_empathy,Wor_imagination,Wor_PLAY_imaginary,Wor_play_free_play,Wor_physical_activity_health,Q11_PLAY_physical,Wor_WHO5_happiness_mood,Wor_concentrate,Wor_creativity,Wor_learning_school_care,Wor_PLAY_object,Worr_play_adultinitiated,Wor_PLAY_rulebased,Wor_motorskills,Wor_attention,Wor_WHO5_calm_relaxation,Wor_resilience,Wor_self_discipline,Wor_socialskills,Wor_social_relations,Wor_sleep,Wor_language,Wor_stress,Wor_PLAY_symbolic,Wor_time_family,Wor_time_creativity,Wor_time_leisure_activities,Wor_time_schoolwork,Wor_conflicts_at_home,Wor_addiction,Wor_bullying,Wor_loneliness,Wor_somethingelse,Freetext_worry,Freetext_worry_string,WORRY_general,problem_smartphone,problem_ipad,problem_tv,problem_comp,problem_forælder_skærmfb,Parent_action_LIMIT_Q16,Parent_action_SUPPORT_Q17,forælder_begrænse,forælder_støtte,forælder_egne_skærme,forælder_tid_opmærksomhed,skærmtid_regler,skærmtid_regler_TXT,Agency_Uncertainty_Q19,Agency_Lack_of_information_Q20,Agency_screens_positive_functionQ21,Max_1Q22_1_resp,Max_Q22_2_resp,Max_Q22_3_resp,Max_Q22_4_resp,Max_Q22_5_resp,Max_Q22_6_resp,neuromyte_1_F,neuromyte_2_S,neuromyte_3_S,neuromyte_4_F,neuromyte_5_F,neuromyte_6_F,neuromyte_7_S,neuromyte_8_S,neuromyte_9_F,neuromyte_10_F,neuromyte_11_S,neuromyte_2_S_correct,neuromyte_3_S_correct,neuromyte_7_S_correct,neuromyte_8_S_correct,neuromyte_11_S_correct,Neuromyte_1_F_correct,Neuromyte_4_F_correct,neuromyte_5_F_correct,neuromyte_6_F_correct,neuromyte_9_F_correct,neuromyte_10_F_correct,Neuromyths_correct,True_Neuromyths_correct,False_Neuromyths_correct,False_neuromyths_believed,Maximization,Play_focus,Age_group,N_children,Oldest_child,Education_collegelevel_yn,Parent_age,Worry_level
0,0,0,1, , ,2,0,0,1,1,3,2,1,1968,2,4,3,1,1,1,1,0,4,4,5,5,5,6,4,3,4,4,4,4,5,2,4,3,4,4,4,3,4,5,3,5,4,2,5,2,4,3,6,3,4,4,6,6,3,3, ,3, ,7,4,4,3,6,4, , ,4,2,4,5,1,Pligter først inden der må spilles.  Der skal slukkes senest kl 20.00,5,6,5,3,3,3,3,3,1,2,1,2,2,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,.545454545454545,.8,.333333333333333,.666666666666667,2.66666666666667,3.8,3,1,3,1,50,6
0,0,1,0, ,1, ,0,1,0,1,1,1,1,1972,6,8,3,1,1,1,1,0,5,6,5,5,4,4,5,5,5,6,5,5,5,6,5,6,5,5,5,6,5,6,6,6,6,5,5,6,6,5,5,5,4,5,6,6,6,6, ,2, ,5,2,5,4,6,5, , ,5,4,5,5,1,ingen skærm efter aftensmad,4,4,4,5,5,5,6,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,.454545454545455,1,0,1,5,5,2,1,2,2,46,4
0,0,1,0, ,8, ,0,1,0,2,4,1,1,1974,5,12,4,1,1,1,1,0,5,2,2,2,2,1,2,2,2,2,1,1,2,5,1,4,1,4,1,5,5,2,4,2,2,4,1,1,2,4,2,1,1,1,1,4,1,2, ,3, ,5,1,1,1,1,2, , ,6,6,4,2,2, ,1,1,5,1,5,5,6,6,4,2,1,2,2,1,1,1,2,2,1,2,1,0,1,0,0,1,1,0,0,1,0,.454545454545455,.4,.5,.5,4.5,1.8,2,1,2,2,44,4
0,0,0,1, , ,1,0,0,1,2,3,1,1,1947,5,3,1,1,1,1,1,0,5,3,5,5,5,5,4,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,3,5,2,4, ,3, ,5,4,4,3,3,2, , ,3,2,3,4,2, ,4,5,4,5,2,4,5,3,2,1,2,2,1,1,1,1,1,2,2,1,0,0,1,1,1,0,0,0,0,1,1,.454545454545455,.6,.333333333333333,.666666666666667,3.5,5,3,1,3,2,71,4
0,1,0,0,1, , ,1,0,0,2,4,2,1,1979,5,4,4,0,0,0,0,1,4,3,4,5,4,4,4,4,5,5,5,6,4,3,4,3,6,5,4,5,5,5,4,3,4,5,4,3,4,4,6,4,4,5,4,6,4,4, ,2, ,1, , , , ,6, , ,6,6,6,6,2, ,1,5,4,4,4,3,5,5,3,1,2,2,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,.272727272727273,.6,0,1,4,5,1,1,1,2,39, 
0,1,0,0,2, , ,1,0,0,2,1,1,1,1986,3,4,1,1,1,1,0,0,3,3,3,2,4,3,3,4,4,5,3,3,2,3,5,4,5,3,5,3,2,5,5,4,5,5,3,5,5,3,5,4,4,3,4,3,3,4, ,3, ,3,4,3,5, ,3, , ,5,5,4,3,3, ,3,1,4,4,5,5,5,5,4,2,1,1,1,1,2,1,2,1,2,2,1,1,1,0,0,1,0,0,1,0,1,.545454545454545,.6,.5,.5,4.66666666666667,4,1,1,1,1,32,2
0,0,1,1, ,1,1,0,0,1,1,1,1,1,1975,3,8,2,1,1,1,1,0,4,1,3,5,4,4,3,2,3,5,5,5,3,3,2,2,3,4,4,4,3,5,2,5,4,2,4,6,5,2,5,3,2,3,4,5,2,3, ,2, ,3,2,3,1,4,2, , ,6,4,2,3,2, ,4,5,4,3,6,5,4,4,1,2,2,2,2,1,1,1,1,1,2,1,0,0,1,1,1,1,1,0,0,0,1,.545454545454545,.6,.5,.5,3.83333333333333,3.4,3,2,3,1,43,2
0,0,1,1, ,1,1,0,1,0,2,3,1,1,1974,2,4,3,1,1,1,1,0,3,3,4,4,4,4,3,2,4,4,4,4,4,2,3,3,4,4,4,4,3,4,4,3,3,4,5,2,3,4,3,4,3,3,3,3,4,4, ,3, ,4,3,4,3,3,4, , ,3,3,3,4,2, ,4,4,4,3,4,4,4,3,3,2,2,2,2,2,2,2,2,2,1,1,0,0,0,0,1,1,1,1,1,1,0,.545454545454545,.2,.833333333333333,.166666666666667,3.5,4,2,2,3,1,44,3
0,0,1,0, ,2, ,0,1,0,2,1,2,1,1982,2,11,3,1,1,1,0,0,4,4,2,4,5,4,4,4,6,5,3,5,5,3,4,3,5,4,5,5,4,2,5,4,4,3,5,3,3,4,4,3,3,3,4,3,2,3, ,2, ,2,1,3,1, ,1, , ,6,3,1,2,2, ,2,3,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,.454545454545455,1,0,1,4,5,2,1,2,1,36,1
0,1,0,0,2, , ,1,0,0,1,1,2,1,2014,5,7,4,0,1,1,0,0,3,6,2,6,5,3,5,4,3,4,5,6,6,3,5,3,4,3,4,5,1,4,5,5,6,6,4,5,5,4,6,6,3,5,5,5,2,5, ,3, ,3, ,4,4, ,6, , ,6,5,6,6,2, ,4,3,5,6,6,4,6,3,4,2,1,2,2,1,1,1,2,1,1,1,1,0,1,0,1,1,1,0,0,0,0,.454545454545455,.6,.333333333333333,.666666666666667,4.83333333333333,4.2,1,1,1,2, ,2
0,1,1,0,1,1, ,0,1,0,2,1,2,1,1987,6,12,1,1,1,1,0,0,5,5,5,4,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5, ,3, ,5,4,4,3, ,4, , ,5,5,4,5,1,Max 40 min,2,2,4,3,4,3,3,5,5,1,1,2,1,1,1,1,2,1,1,1,1,0,1,0,1,0,0,0,0,0,0,.272727272727273,.6,0,1,3.83333333333333,5,2,2,2,2,31,4
0,1,0,0,2, , ,1,0,0,1,1,1,1,1987,6,12,1,0,1,1,1,0,1,2,1,3,3,1,2,1,2,3,1,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,1,1,2,2, ,3, ,2, ,1,1,1,2, , ,4,2,3,4,1,vi bestemmer hvornår og hvormeget skærmtid,2,2,6,3,4,3,2,4,4,2,2,2,1,1,1,2,2,2,1,1,0,0,0,0,1,1,0,0,0,1,0,.272727272727273,.2,.333333333333333,.666666666666667,3.33333333333333,1.8,1,1,1,2,31,1
0,0,0,1, , ,1,0,0,1,1,4,1,1,1980,4,7,1,1,0,1,1,0,5,4,4,6,3,4,3,3,4,5,6,6,3,6,3,4,4,5,5,4,5,4,3,5,3,4,5,3,5,5,5,3,5,5,4,5,3,3, ,2, ,6,3, ,3,5,5, , ,3,3,5,6,1,Ingen skærm efter kl. 20 på hverdage,3,2,4,4,4,4,5,4,4,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,.545454545454545,1,.166666666666667,.833333333333333,4.16666666666667,4.8,3,1,3,1,38,5
0,0,0,1, , ,1,0,0,1,1,3,1,1,1962,5,10,3,1,0,1,1,0,6,4,5,5,5,5,4,5,4,5,6,6,4,5,5,6,6,5,6,6,4,4,6,5,5,4,6,4,4,6,6,6,6,3,6,6,2,5, ,2, ,6,6, ,3,5,4, , ,4,6,1,4,1,Ingen skæretid ca 30 min før senge tid,2,1,1,1,6,6,2,6,1,2,2,2,1,1,2,1,2,1,1,2,0,0,1,0,0,1,0,0,1,0,0,.272727272727273,.2,.333333333333333,.666666666666667,3.66666666666667,5.6,3,1,3,2,56,5
0,0,0,1, , ,1,0,0,1,1,4,1,1,1975,1,4,2,1,0,1,1,0,3,4,4,4,1,3,1,1,3,1,4,4,1,1,2,2,3,3,3,4,2,2,2,4,4,1,4,1,4,4,4,1,3,4,4,4,1,2, ,2, ,5,4, ,1,4,4, , ,2,5,2,3,2, ,4,4,4,1,1,2,1,2,1,2,1,2,2,1,2,1,2,1,2,1,1,0,1,0,1,1,1,0,1,0,1,.636363636363636,.6,.666666666666667,.333333333333333,1.33333333333333,3.4,3,1,3,1,43,4
0,0,1,1, ,1,1,0,1,0,2,3,1,1,1975,3,11,3,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1,4,1,6,1,4,1,1,1,1,5,1,3, ,2, ,2,1,1,1,1,1, , ,5,5,1,5,1,Max 2 timer om dagen,1,1,6,1,1,6,1,6,6,1,1,2,1,1,1,1,2,1,1,1,1,0,1,0,1,0,0,0,0,0,0,.272727272727273,.6,0,1,3.5,1,2,2,3,1,43,1
0,1,1,1,1,1,1,0,0,1,1,1,1,2, ,1,4,5,1,1,1,1,0,3,4,1,3,4,3,4,6,1,1,4,1,3,1,1,3,1,1,1,2,2,5,3,5,4,1,5,2,4,1,6,5,5,1,5,2,1,4, ,3, ,2,1,1,1,1,1, , ,3,1,4,2,1,1.5 timer pr dag,6,6,6,6,4,6,6,1,1,1,1,2,1,1,1,2,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,.0909090909090909,.2,0,1,4,1,3,3,3,1, ,1
0,0,1,1, ,1,1,0,1,0,1,3,1,1,1973,2,9,3,0,1,1,0,0,4,3,3,3,3,3,2,1,4,4,3,4,3,3,4,2,3,4,4,4,3,3,3,4,3,3,3,2,4,4,3,3,3,2,3,4,3,4, ,2, ,5, ,4,1, ,4, , ,3,4,4,4,2, ,4,4,4,2,4,3,4,3,4,1,2,2,1,2,1,1,1,2,2,1,0,0,1,1,1,0,0,1,0,1,1,.545454545454545,.6,.5,.5,3.33333333333333,3.8,2,2,3,1,45,4
0,0,0,1, , ,1,0,0,1,1,4,1,1,1963,6,10,1,1,1,1,1,0,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4, ,2, ,3,2,2,2,2,2, , ,2,4,2,2,1,Tidspunkter hvor skærme ikke bruges,3,3,4,3,3,4,4,4,3,1,2,2,2,2,2,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0,.545454545454545,.6,.5,.5,3.5,4,3,1,3,2,55,2
0,1,0,1,1, ,2,1,0,0,2,3,1,1,1975,6,10,2,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1, ,2, ,2,1,1,1, ,1, , ,2,2,1,1,2, ,1,1,5,1,1,4,2,5,2,2,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0,0,1,0,.727272727272727,1,.5,.5,2.5,1,1,2,3,2,43,1
0,1,0,0,2, , ,1,0,0,2,1,1,1,1984,6,8,1,0,1,0,0,0,4,2,5,5,5,2,2,2,4,5,2,3,5,3,2,2,3,3,3,2,4,5,2,2,3,2,4,1,3,3,3,2,2,2,5,2,1,1, ,2, ,5, ,4, , ,4, , ,3,5,4,4,1,Al eletronik slukket efter aftensmad,5,5,5,1,2,2,2,2,1,2,1,2,2,1,1,1,1,2,2,1,1,0,1,1,1,1,1,0,0,1,1,.727272727272727,.8,.666666666666667,.333333333333333,1.66666666666667,3.2,1,1,1,2,34,4
0,0,0,1, , ,1,0,0,1,1,4,1,1,1942,6,7,2,1,1,1,1,0,4,2,4,3,3,3,4,4,3,5,3,4,4,3,4,4,3,4,4,3,4,4,3,3,4,3,5,2,4,5,5,4,3,3,3,4,2,4, ,2, ,5,4,3,2,4,1, , ,4,2,1,1,1,Fast aftale,2,3,4,4,4,2,5,3,4,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,.727272727272727,1,.5,.5,3.66666666666667,3.8,3,1,3,2,76,4
0,0,1,1, ,1,1,0,1,0,1,3,1,1,1963,2,7,2,1,1,1,1,0,5,5,5,6,5,5,4,4,5,6,6,6,4,4,4,4,6,4,5,4,5,4,5,5,5,4,5,2,4,6,4,4,5,4,5,5,4,5, ,2, ,6,3,6,1,5,4, , ,2,2,5,6,2, ,4,5,4,3,6,2,5,2,2,2,2,2,2,1,1,1,1,1,2,1,0,0,1,1,1,1,1,0,0,0,1,.545454545454545,.6,.5,.5,3.33333333333333,5.6,2,2,3,1,55,5
0,0,0,1, , ,1,0,0,1,1,4,1,1,1986,1,4,5,1,1,1,1,0,5,3,4,4,4,6,5,3,5,6,6,5,3,3,3,3,5,5,6,4,5,4,4,5,6,5,4,4,6,5,6,5,5,5,6,6,4,5, ,3, ,5,3,5,3,4,3, , ,3,3,2,3,2, ,5,6,3,1,5,3,6,5,3,2,1,1,1,2,1,1,2,1,2,1,1,1,1,0,1,1,0,1,0,0,1,.636363636363636,.8,.5,.5,3.83333333333333,5.2,3,1,3,1,32,4
0,1,0,0,1, , ,1,0,0,2,4,2,1,1991,2,7,4,0,0,0,0,1,3,5,2,3,4,4,5,3,6,4,6,6,4,3,4,4,4,3,3,5,3,5,4,5,5,5,3,2,3,2,5,3,5,4,4,5,2,4, ,3, ,1, , , , ,5, , ,5,6,4,4,2, ,4,4,4,4,5,5,6,2,5,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,.363636363636364,.8,0,1,4.5,4.2,1,1,1,1,27, 
0,0,1,1, ,1,1,0,1,0,1,3,1,1,1975,4,2,3,1,0,1,1,0,6,6,5,5,6,1,1,6,1,6,6,1,4,1,1,1,1,4,6,1,1,5,6,4,1,6,1,1,4,2,4,1,2,4,5,6,1,6, ,2, ,6,6, ,4,4,6, , ,6,4,6,6,1,2 timer spil og 2 timer Tv om dagen,1,6,6,6,6,6,6,4,6,2,1,1,1,2,1,1,2,2,1,1,1,1,1,0,1,1,0,1,0,1,0,.636363636363636,.8,.5,.5,5.66666666666667,2.2,2,2,3,1,43,5
0,0,0,1, , ,1,0,0,1,1,4,2,1,1961,6,2,3,1,1,1,1,1,3,3,3,4,3,3,3,3,3,3,3,3,3,3,4,3,4,4,3,3,3,4,4,4,4,3,4,3,4,4,3,3,3,3,4,4,4,4, ,2, ,4,4,4,4,4,4, , ,3,3,3,3,1,fast sengetid,3,3,3,2,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,.454545454545455,1,0,1,2.83333333333333,3.4,3,1,3,2,57,3
0,0,1,0, ,2, ,0,1,0,1,3,1,1,1975,6,11,1,1,0,1,1,0,3,1,3,3,4,1,4,2,5,4,4,4,2,2,2,1,5,5,4,2,3,4,2,4,2,2,2,1,4,5,2,2,4,3,4,3,2,4, ,2, ,3,3, ,1,1,4, , ,2,5,4,4,1,Man skal være fysisk aktiv for at få lov til at bruge tid foran skærmen,1,1,6,1,1,2,3,2,1,2,2,2,2,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,.454545454545455,.6,.333333333333333,.666666666666667,1.66666666666667,4.6,2,1,2,2,43,2
0,1,1,0,1,2, ,0,1,0,2,2,2,1,1986,6,9,2,0,1,0,0,0,5,4,4,5,4,3,3,4,4,4,5,6,4,4,5,3,4,4,5,4,3,3,4,4,5,5,3,1,4,3,5,5,4,5,4,4,4,6, ,3, ,5, ,4, , ,4, , ,4,2,4,4,3, ,4,3,6,1,4,2,2,4,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,.636363636363636,1,.333333333333333,.666666666666667,2.33333333333333,4.4,2,2,2,2,32,4
0,0,0,1, , ,1,0,0,1,2,4,2,1,1968,4,4,5,1,1,1,1,0,5,4,6,6,5,3,6,3,6,5,5,5,4,4,3,5,4,5,5,5,4,6,5,4,5,5,6,5,6,5,5,3,5,5,3,4,1,5, ,3, ,3,2,1,1,1,1, , ,3,3,1,1,2, ,1,2,3,1,4,2,2,5,1,2,1,2,1,1,1,1,2,1,1,1,1,0,1,0,1,1,0,0,0,0,0,.363636363636364,.6,.166666666666667,.833333333333333,2.5,5,3,1,3,1,50,2
0,1,0,1,1, ,2,1,0,0,2,3,2,1,1981,1,4,2,1,0,1,0,0,1,3,6,4,6,1,1,1,6,6,1,6,6,1,2,1,6,2,6,1,1,6,1,1,1,2,4,1,3,6,3,2,3,1,1,1,1,1, ,3, ,2,2, ,1, ,1, , ,1,1,1,1,3, ,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,1,2,2,1,0,0,0,1,1,0,1,0,1,1,1,.545454545454545,.4,.666666666666667,.333333333333333,1,6,1,2,3,1,37,1
0,1,0,0,1, , ,1,0,0,1,4,2,1,1989,3,5,4,1,1,1,1,0,3,2,2,2,4,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,3,3,2,2,2,2,2,2,2,2,3,3,1,2,3,3,3, ,2, ,1,1,1,1,1,3, , ,4,4,2,2,2, ,2,2,2,4,5,3,3,6,3,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,.636363636363636,1,.333333333333333,.666666666666667,4,1.8,1,1,1,1,29, 
0,1,1,0,3,1, ,0,1,0,2,1,2,1,1984,2,7,2,0,1,0,0,0,3,3,1,2,1,3,3,3,4,4,3,6,2,3,2,2,2,2,4,3,6,2,3,2,3,2,2,1,3,4,3,1,2,2,3,1,1,1, ,2, ,3, ,3, , ,3, , ,5,1,4,4,1,Der er ipad tid fra 16 til vi spidser,1,6,6,2,3,3,3,3,2,1,1,1,2,2,1,1,2,1,2,1,1,1,1,0,1,0,1,1,0,0,1,.636363636363636,.8,.5,.5,2.66666666666667,4,2,2,2,1,34,2
0,0,1,0, ,2, ,0,1,0,1,1,2,1,1989,5,9,3,1,1,1,1,0,3,2,2,2,2,2,2,1,3,2,2,2,3,2,1,2,2,3,2,2,2,2,3,2,2,3,2,4,4,2,4,3,2,2,4,2,2,3, ,2, ,2,1,1,1,1,2, , ,2,2,2,2,2, ,3,3,3,2,4,2,2,2,4,1,1,1,2,2,1,2,1,1,2,1,1,1,0,1,1,0,1,1,0,0,1,.636363636363636,.8,.5,.5,2.66666666666667,2.2,2,1,2,2,29,1
0,1,1,0,1,1, ,1,0,0,2,3,2,1,1981,2,7,5,1,1,1,0,0,4,4,4,4,3,3,4,3,3,4,3,4,2,3,3,3,3,3,4,3,3,2,3,3,4,3,3,4,3,4,4,3,4,4,3,3,3,3, ,2, ,2,1,1,1, ,3, , ,3,5,3,4,1,Ingen skærm til sengetid,2,2,4,4,2,3,3,3,2,2,1,2,2,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,.636363636363636,.8,.5,.5,2.83333333333333,3.6,1,2,2,1,37,1
0,0,1,1, ,1,1,0,0,1,2,1,1,1,1968,5,9,4,1,1,1,1,0,3,4,4,6,4,2,1,1,3,1,3,2,3,1,1,2,2,2,2,1,1,1,2,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1, ,3, ,3,2,2,2,2,1, , ,5,5,1,1,2, ,1,1,5,1,1,5,1,5,1,2,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,.454545454545455,.8,.166666666666667,.833333333333333,2.33333333333333,2.2,3,2,3,2,50,2
0,0,0,1, , ,2,0,0,1,1,3,2,1,1963,6,10,3,1,1,1,1,0,4,4,4,4,4,2,4,4,2,2,4,2,4,2,4,2,2,2,2,4,4,4,2,4,4,4,4,5,4,2,4,2,2,4,3,3,3,3, ,3, ,2,1,1,1,1,1, , ,6,6,1,1,3, ,1,1,5,2,2,2,2,2,2,2,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0,0,1,.818181818181818,1,.666666666666667,.333333333333333,2,2,3,1,3,2,55,1
0,0,1,1, ,1,1,0,1,0,2,3,2,1,1971,5,11,1,1,1,0,1,0,6,4,5,5,5,5,4,4,5,6,5,6,5,3,4,3,6,5,5,5,5,5,3,4,3,4,5,4,4,5,5,5,5,4,5,6,4,3, ,3, ,7,6,6, ,1,5, , ,4,3,6,6,1,"Prøve med tidsregler, de bliver ikke overholdt / håndhævet nok",4,6,5,1,5,3,4,3,1,2,2,2,2,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,.454545454545455,.6,.333333333333333,.666666666666667,2.83333333333333,5.4,2,2,3,2,47,6
0,1,1,1,1,1,1,1,0,0,1,3,1,1,1962,6,7,3,1,1,1,1,0,4,3,1,1,1,1,3,2,2,2,1,2,1,1,3,2,1,2,2,2,2,1,2,3,2,3,2,2,3,2,2,2,2,2,3,1,2,1, ,2, ,2,2,3,1,3,2, , ,1,1,2,1,1,2 timer,2,3,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,.454545454545455,1,0,1,2,1.8,1,3,3,2,56,1
0,0,1,1, ,1,1,0,0,1,1,2,1,1,1974,5,3,4,1,1,1,0,0,3,3,5,4,4,4,3,3,3,3,4,3,3,3,3,4,3,3,3,5,3,3,5,3,4,4,2,4,3,3,3,3,3,3,3,3,3,3, ,2, ,4,2,2,2, ,4, , ,5,6,3,4,2, ,4,3,4,2,4,4,5,4,4,2,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0,0,1,0,.727272727272727,1,.5,.5,3.83333333333333,3,3,2,3,2,44,3
0,0,1,0, ,2, ,0,1,0,1,1,1,1,1971,6,12,2,1,1,1,1,0,5,3,2,2,2,4,3,2,2,4,4,4,3,4,2,2,4,5,5,4,3,4,4,2,4,3,5,3,4,4,4,4,4,4,4,4,2,4, ,2, ,4,2,2,3,4,1, , ,4,3,1,2,2, ,1,1,4,4,1,3,2,5,4,1,1,1,1,1,1,1,2,1,2,1,1,1,1,0,1,0,0,0,0,0,1,.454545454545455,.8,.166666666666667,.833333333333333,3.16666666666667,3.8,2,1,2,2,47,3
0,1,1,0,1,1, ,1,0,0,2,2,1,1,1965,4,5,3,1,0,1,1,0,3,4,2,2,1,3,4,5,2,4,4,3,2,4,4,6,3,2,2,5,4,1,5,5,5,2,2,4,3,4,2,3,3,2,3,3,4,2, ,3, ,3,2, ,2,3,2, , ,2,2,3,3,2, ,2,2,4,2,3,3,3,5,2,2,2,2,1,1,2,2,1,1,2,2,0,0,0,1,0,1,0,0,1,0,1,.363636363636364,.2,.5,.5,3,2.8,1,2,2,1,53,2
0,0,0,1, , ,1,0,0,1,1,3,2,1,1966,5,2,1,1,0,1,1,0,5,5,6,5,5,2,3,3,2,5,5,5,4,4,3,3,1,2,5,5,5,5,5,5,5,5,6,2,5,5,5,5,5,5,4,4,2,4, ,2, ,5,4, ,1,4,4, , ,1,5,1,2,2, ,2,1,2,1,5,5,1,5,5,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,0,0,0,1,.636363636363636,1,.333333333333333,.666666666666667,3.66666666666667,3.6,3,1,3,2,52,4
0,0,0,1, , ,1,0,0,1,2,3,2,1,1967,5,8,4,1,1,1,1,0,1,1,1,2,2,1,1,1,1,2,2,3,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,1,2,1,1,1,2,2,1,1, ,2, ,2,1,1,1,1,1, , ,2,5,1,1,1,Man har ikke mobiler med ved middagsbordet.,1,1,6,1,1,3,2,3,1,1,1,2,2,1,1,1,2,2,1,1,1,0,1,0,1,0,1,0,0,1,0,.454545454545455,.6,.333333333333333,.666666666666667,1.83333333333333,1.6,3,1,3,2,51,1
0,0,0,1, , ,1,0,0,1,2,3,1,1,1965,5,10,4,1,1,1,1,0,4,4,2,2,1,1,3,2,2,4,2,1,1,3,2,1,1,1,4,4,5,1,4,1,1,6,5,1,1,1,3,2,1,1,1,1,1,5, ,3, ,2,1,1,1,1,1, , ,1,3,1,1,1,Sikker adfærd på nettet,1,1,6,4,4,5,1,6,3,2,1,2,2,1,1,1,1,2,2,1,1,0,1,1,1,1,1,0,0,1,1,.727272727272727,.8,.666666666666667,.333333333333333,3.83333333333333,1.8,3,1,3,2,53,1
0,0,0,1, , ,1,0,0,1,1,1,1,1,1968,2,4,3,1,1,1,1,0,5,4,4,4,4,4,5,3,4,4,6,4,3,3,3,4,4,4,4,4,5,4,3,5,3,3,5,3,4,4,4,5,4,5,5,4,3,5, ,3, ,5,4,4,4,4,5, , ,4,4,4,4,2, ,3,3,4,5,2,2,1,2,4,1,2,2,1,1,1,1,2,1,1,1,0,0,1,0,1,0,0,0,0,0,0,.181818181818182,.4,0,1,2.66666666666667,4,3,1,3,1,50,4
0,0,1,1, ,1,1,0,1,0,2,3,1,1,1966,5,12,1,1,0,0,0,0,3,1,5,6,3,6,6,1,1,3,6,6,3,1,2,2,1,6,1,1,6,6,4,6,5,1,6,1,6,4,6,3,6,6,5,6,2,4, ,2, ,6,5, , , ,4, , ,5,3,4,5,1,iOS 12 skærmtidsbegrænsning,3,3,5,1,2,2,1,3,3,2,2,2,2,2,1,1,2,2,2,1,0,0,1,0,1,1,1,1,0,1,1,.636363636363636,.4,.833333333333333,.166666666666667,2,2.6,2,2,3,2,52,5
0,0,0,1, , ,1,0,0,1,1,3,2,1,1975,1,3,3,1,1,1,1,0,4,2,4,2,3,3,1,4,4,4,5,5,3,3,4,3,4,3,4,4,3,3,6,3,3,3,4,2,4,4,2,3,3,5,1,3,1,3, ,2, ,4,3,3,3,3,5, , ,4,5,3,3,1,Passe sengetid og ikke sove til middag,3,1,5,2,1,1,3,1,3,2,1,2,1,1,1,1,2,1,2,2,1,0,1,0,0,1,0,0,0,0,1,.363636363636364,.4,.333333333333333,.666666666666667,1.83333333333333,4.2,3,1,3,1,43,3
